track_id,cluster_PCA,cluster_MCA,cluster_CATPCA,cluster_UMAP
6fhG2KJgwO7CrNflRaRmvp,1,2,3,1
7d7aPD2oxuzjhOZnu4Dj23,0,3,0,1
4osgfFTICMkcGbbigdsa53,0,0,2,0
7e89621JPkKaeDSTQ3avtg,0,2,2,0
37Tmv4NnfQeb0ZgUC4fOJj,0,0,2,0
6e9Ew4AECYwY5Xgs2ZKMgp,0,0,2,0
0yCWDaAgOtg6TKlNCg9rwA,0,0,2,0
51Grh1RyUDcMBbpuyUIUHI,2,1,4,1
0snQrp1VaY5Pj1YIHRJpRJ,3,2,1,0
0snQkGI5qnAmohLE7jTsTn,1,3,0,2
1rqqCSm0Qe4I9rUvWncaom,0,3,2,0
5Qnrgqy1pAm9GyNQOgyVFz,2,1,4,1
24Yi9hE78yPEbZ4kxyoXAI,0,0,2,0
7a53HqqArd4b9NF4XAmlbI,0,0,2,1
2IzV2SPZQLadtA46ni3ICq,0,0,2,0
2enPRFda84VE2wtI8c86Uf,1,3,0,0
7vGuf3Y35N4wmASOKLUVVU,1,3,0,0
3SErMoIKdRELto2OspGs5L,0,0,2,1
2ekn2ttSfGqwhhate0LSR0,0,0,2,1
1rfofaqEpACxVEHIZBJe6W,0,0,2,0
27OeeYzk6klgBh83TSvGMA,3,2,2,0
04aAxqtGp5pv12UXAg4pkq,1,3,3,1
3SdTKo2uVsxFblQjpScoHy,3,2,1,0
3SlKme42qm1vWrkl3BrZmm,0,0,2,1
1Y3LN4zO1Edc2EluIoSPJN,3,2,1,2
6NfrH0ANGmgBXyxgV2PeXt,0,0,2,1
34xGLuxM0rkxhCVyMSqwJO,0,2,2,0
30W8VKHrAZmHzObnwAoc1u,0,2,2,0
5902W4uHWzhtOff1UK7the,0,0,0,0
5BKKy9fIJL5uM9fz1SnqyP,0,0,2,1
76cy1WJvNGJTj78UqeA5zr,0,0,2,0
751srcHf5tUqcEa9pRCQwP,1,3,0,0
1Xi84slp6FryDSCbzq4UCD,3,1,1,1
2aibwv5hGXSgw7Yru8IYTO,0,3,0,0
5B60XFKzm8WsJTdVyt4u4I,0,0,2,0
09IStsImFySgyp0pIQdqAc,0,0,2,0
6cx06DFPPHchuUAcTxznu9,0,0,2,0
59WN2psjkt1tyaxjspN8fp,0,2,2,0
6Z165JvPnS8PYvGW8oLGLc,3,2,1,0
0tBbt8CrmxbjRP0pueQkyU,0,0,2,1
2xql0pid3EUwW38AsywxhV,0,2,2,1
5OCJzvD7sykQEKHH7qAC3C,1,0,0,0
360Wr96ywrCQq4kTAJ8Pq6,1,2,3,1
0v1XpBHnsbkCn7iJ9Ucr1l,0,3,0,1
5DqdesEfbRyOlSS3Tf6c29,3,2,2,1
7MmrcXVA7A5zZ2CbDuGHNa,0,0,2,0
6ZOBP3NvffbU4SZcrnt1k6,0,0,2,1
20I6sIOMTCkB6w7ryavxtO,0,0,2,0
57iDDD9N9tTWe75x6qhStw,1,3,0,0
57RA3JGafJm5zRtKJiKPIm,0,0,2,1
1i1fxkWeaMmKEB4T7zqbzK,1,2,0,0
55n9yjI6qqXh5F2mYvUc2y,0,0,2,0
5UlnuulVAVmmesw4VzqHdG,0,2,2,0
1foMv2HQwfQ2vntFf9HFeG,0,0,2,1
0IGUXY4JbK18bu9oD4mPIm,0,0,2,1
39shmbIHICJ2Wxnk1fPSdz,0,0,2,0
7eqoqGkKwgOaWNNHx90uEZ,3,2,1,1
7wMq5n8mYSKlQIGECKUgTX,0,0,2,0
4a9tbd947vo9K8Vti9JwcI,0,0,2,1
4cOdK2wGLETKBW3PvgPWqT,0,0,2,0
5fVZC9GiM4e8vu99W0Xf6J,0,0,2,0
5hnyJvgoWiQUYZttV4wXy6,1,2,0,0
6ifUES3keWjwXgae8pXI3o,0,0,2,0
4ZLzoOkj0MPWrTLvooIuaa,3,1,1,1
7AFASza1mXqntmGtbxXprO,3,1,1,0
20OFwXhEXf12DzwXmaV7fj,0,0,2,0
6XHVuErjQ4XNm6nDPVCxVX,3,2,3,1
0Ryd8975WihbObpp5cPW1t,1,3,0,1
4m1mqQuy34Nzh0480VR364,0,0,2,1
4sNG6zQBmtq7M8aeeKJRMQ,0,0,2,0
77l75UICfUZK5k0G7WRGqg,0,0,2,1
7KwZNVEaqikRSBSpyhXK2j,0,0,2,0
0qvzXomUDJVaUboy2wMfiS,3,2,1,0
4wH4dJgrsxONID6KS2tDQM,0,0,2,0
5W8YXBz9MTIDyrpYaCg2Ky,0,3,2,1
5UBonaClAZVfzxJNn8nnhh,2,1,4,3
1yjY7rpaAQvKwpdUliHx0d,0,3,2,0
1gihuPhrLraKYrJMAEONyc,0,3,2,0
2K87XMYnUMqLcX3zvtAF4G,0,0,2,1
0I1eFRytp4XRhLCjT6tZm7,1,2,0,2
1zu2GKHPJIsUu80SUJX4H4,3,2,1,0
5lfWrciYtohtIMVDVZd0Rf,0,0,2,0
6h5PAsRni4IRlxWr6uDPTP,0,0,2,1
6habFhsOp2NvshLv26DqMb,0,0,2,0
5ajjAnNRh8bxFvaVHzpPjh,3,1,1,2
0nLiqZ6A27jJri2VCalIUs,1,1,3,1
5ubvP9oKmxLUVq506fgLhk,0,0,2,1
698ItKASDavgwZ3WjaWjtz,1,0,0,0
3yrSvpt2l1xhsV9Em88Pul,0,2,0,0
69AIpwGNLxr4qS1X5ynx60,0,2,2,0
0b18g3G5spr4ZCkz7Y6Q0Q,0,3,2,1
68EkhVWIeULhHxcbi1QhzK,4,2,0,0
3jfZ9M23l0L7RxzYMTgBTv,0,0,2,0
3kcKlOkQQEPVwxwljbGJ5p,0,0,2,1
64BbK9SFKH2jk86U3dGj2P,1,3,0,0
2SabxRgV7VMc1LRHgw0HIo,1,0,3,0
6I2tqFhk8tq69iursYxuxd,0,0,2,1
2V65y3PX4DkRhy1djlxd9p,0,0,2,1
6QeYSvYqYUsfBzsApbjDHO,0,0,2,0
6N22FZs2ZhPBYi3b9XPajV,3,2,1,0
3XucsgiwXb8KPn9Csf9Zmu,0,0,2,1
7z84Fwf1R3Z2BwHCP620CI,0,0,2,1
3XVBdLihbNbxUwZosxcGuJ,3,2,1,2
3XYRV7ZSHqIRDG87DKTtry,0,0,2,0
3fVnlF4pGqWI9flVENcT28,0,0,2,0
2USlegnFJLrVLpoVfPimKB,0,3,0,2
3di5hcvxxciiqwMH1jarhY,0,0,2,1
1TQXIltqoZ5XXyfCbAeSQQ,3,2,1,0
2ihCaVdNZmnHZWt0fvAM7B,1,2,0,0
6FYfhKknpt05Om6YPcEYAg,3,2,1,0
2iUmqdfGZcHIhS3b9E9EWq,1,3,0,0
0bVtevEgtDIeRjCJbK3Lmv,1,3,0,3
6TQS7URegxmcb8tTNpoXzi,0,2,1,1
3L3G4XFQqtFe9a3azMacZ5,1,2,0,2
3zkWCteF82vJwv0hRLba76,0,0,2,0
3zksbXteOCeSusJ5Xltr3t,2,1,4,2
4LJhJ6DQS7NwE7UKtvcM52,1,3,0,0
7hDVYcQq6MxkdJGweuCtl9,3,1,1,1
1I2MEjnS9c4OPMnKWbIuYs,0,0,2,0
62yJjFtgkhUrXktIoSjgP2,4,3,0,0
63T7DJ1AFDD6Bn8VzG6JE8,1,3,0,0
63irPUP3xB74fHdw1Aw9zR,0,2,0,2
4HYDUMY0xSpeBr0AMY9cUz,0,0,2,1
61mWefnWQOLf90gepjOCb3,1,3,3,1
44AyOl4qVkzS48vBsbNXaC,3,1,1,2
7iXF2W9vKmDoGAhlHdpyIa,0,0,2,0
0ikz6tENMONtK6qGkOrU3c,0,2,2,0
6jRq8gaZhMUyy5RclRPcAf,0,0,2,1
4MzXwWMhyBbmu6hOcLVD49,3,0,3,1
0NdTUS4UiNYCNn5FgVqKQY,0,0,2,1
21H0pUV2uPIPcFnFhgTBjo,0,2,2,0
1EzrEOXmMH3G43AXT1y7pA,0,2,2,0
2Bs4jQEGMycglOfWPBqrVG,0,2,2,1
0gmbgwZ8iqyMPmXefof8Yf,1,3,0,0
0TDLuuLlV54CkRRUOahJb4,1,3,3,1
2rxQMGVafnNaRaXlRMWPde,3,2,1,0
2DEZmgHKAvm41k4J3R2E9Y,0,2,2,0
2BEcap3xJtmiPaHKyfQi4e,0,0,2,1
4VrWlk8IQxevMvERoX08iC,1,0,0,2
4RCWB3V8V0dignt99LZ8vH,3,2,1,0
7x8dCjCr0x6x2lXKujYD34,1,3,0,0
0Aqi7ArnBrGblW5T6p2jmD,0,0,2,1
5g9lS8deSIxItFBmZRC4vN,0,0,2,0
0k2GOhqsrxDTAbFFSdNJjT,0,0,2,1
5k38wzpLb15YgncyWdTZE4,1,0,0,0
5kqNIqFjijuzvVLhuY9B8j,0,0,2,1
38zsOOcu31XbbYj9BIPUF1,3,1,1,0
4UKCKdYiLN6IMA5ZESUTL7,3,2,1,0
1BncfTJAWxrsxyT9culBrj,2,1,4,3
6ic8OlLUNEATToEFU3xmaH,0,0,2,0
7eB1V5LvAdxCc7brfGhRRo,1,2,0,0
0IGXY47K2ha3AHfX57wY1O,3,2,1,0
5YaskwnGDZFDRipaqzbwQx,0,0,2,0
18uwL0vNUanqZH0ro2QcOP,3,2,1,0
7wCmS9TTVUcIhRalDYFgPy,3,2,1,0
2LMkwUfqC6S6s6qDVlEuzV,3,1,1,0
5ZduaRci3iNUiDfJbBfAaf,0,0,2,1
4qGr8HmRjhdRoUCnLf82eM,0,0,2,1
4pbJqGIASGPr0ZpGpnWkDn,3,2,1,0
1k1Bqnv2R0uJXQN4u6LKYt,3,2,1,1
5UqCQaDshqbIk3pkhy4Pjg,1,0,3,1
11kDth1aKUEUMq9r1pqyds,1,0,3,1
2IVsRhKrx8hlQBOWy4qebo,0,2,1,2
08bNPGLD8AhKpnnERrAc6G,0,0,2,1
11LmqTE2naFULdEP94AUBa,1,2,0,0
6ft4hAq6yde8jPZY2i5zLr,0,0,2,1
704LUEih663hiE3CnyUrFW,0,0,2,0
4qbEaaJ29p32GI8EWQmm6R,0,0,2,0
0EpdLuptraYGFZ6J7HNSLc,0,0,2,0
2tznHmp70DxMyr2XhWLOW0,0,2,2,0
5NORWMFC27ywGSZxi8uquP,3,2,1,0
5K6Ssv4Z3zRvxt0P6EKUAP,0,0,2,0
5Hroj5K7vLpIG4FNCRIjbP,0,3,2,0
7MmG8p0F9N3C4AXdK6o6Eb,0,0,2,1
7n2FZQsaLb7ZRfRPfEeIvr,0,0,2,0
26wLOs3ZuHJa2Ihhx6QIE6,0,0,2,1
5CQ30WqJwcep0pYcV4AMNc,3,1,1,1
3WkibOpDF7cQ5xntM1epyf,0,0,2,0
6Nle9hKrkL1wQpwNfEkxjh,3,2,2,1
6O5TrlFWTYvznd9fMC0VvU,1,2,0,0
6PrB4KpvuoYWtwjPC5a44S,0,0,2,1
0Cy7wt6IlRfBPHXXjmZbcP,3,2,3,1
23L5CiUhw2jV1OIMwthR3S,4,0,0,1
745H5CctFr12Mo7cqa1BMH,3,2,1,0
0GO8y8jQk1PkHzS31d699N,1,3,0,0
6OZwia8loN0aPS0vTvsBjR,0,0,2,1
7ArVzlFsFsQXNseVXmdOyk,0,0,2,0
2Ih217RCGAmyQR68Nn7Cqo,0,0,2,1
116H0KvKr2Zl4RPuVBruDO,0,0,2,1
51NFxnQvaosfDDutk0tams,3,2,2,1
09gysnJpfQ3ublBmJDfcEC,0,0,2,1
5FVbvttjEvQ8r2BgUcJgNg,0,2,0,0
6ZYxNjuAU9Vy3VtF6W1dtE,3,0,2,1
20I8RduZC2PWMWTDCZuuAN,1,0,3,1
2x8evxqUlF0eRabbW2JBJd,0,0,2,1
5DxXgozhkPLgrbKFY91w0c,0,0,2,0
4y1LsJpmMti1PfRQV9AWWe,0,0,2,0
58q2HKrzhC3ozto2nDdN4z,0,0,2,1
5yDL13y5giogKs2fSNf7sj,0,0,2,1
4QtiVmuA88tPQiCOHZuQ5b,0,0,2,1
3C0nOe05EIt1390bVABLyN,0,0,2,1
7fYRg3CEbk6rNCuzNzMT06,0,0,2,1
2FSGUA0gFgGeQdprjtGM2M,0,0,2,1
0SqqAgdovOE24BzxIClpjw,0,0,2,0
2Cd9iWfcOpGDHLz6tVA3G4,0,0,2,1
3zHq9ouUJQFQRf3cm1rRLu,1,2,0,0
1oen3GpTcA486fTHaT7neg,1,3,0,0
1oew3nFNY3vMacJAsvry0S,1,3,3,1
1LzNfuep1bnAUR9skqdHCK,3,1,1,2
45ROR8UMn60YEVQnDy0uVF,1,2,2,0
2RsAajgo0g7bMCHxwH3Sk0,0,0,3,1
01TyFEZu6mHbffsVfxgrFn,3,2,1,3
1K3LRUEcUz5FMtPYyg0F45,3,2,1,0
6vFsBXYczYsP0H3lgunZOm,0,3,2,0
0gCPvo1GkbtPhMqg5Gbx1K,0,0,2,0
0eu4C55hL6x29mmeAjytzC,0,2,2,0
1HvTxgCj0mTzQlEo0zLvFb,0,2,2,0
4DpNNXFMMxQEKl7r0ykkWA,0,0,2,0
1JLn8RhQzHz3qDqsChcmBl,3,2,1,0
0E9ZjEAyAwOXZ7wJC0PD33,1,0,2,0
5w9c2J52mkdntKOmRLeM2m,0,0,2,1
5wQnmLuC1W7ATsArWACrgW,1,3,0,0
5zA8vzDGqPl2AzZkEYQGKh,0,3,0,0
4IhKLu7Vk3j2TLmnFPl6To,0,0,2,0
5ruzrDWcT0vuJIOMW7gMnW,0,0,0,0
4RAR8g8fZNB106ezUurnE0,0,0,2,0
4U45aEWtQhrm8A5mxPaFZ7,3,2,1,0
5r5cp9IpziiIsR6b93vcnQ,0,0,2,1
3Dv1eDb0MEgF93GpLXlucZ,0,0,2,1
3DamFFqW32WihKkTVlwTYQ,1,2,0,0
1FlL8ycld6uVDDyhV7P5FA,0,0,2,1
4JiEyzf0Md7KEFFGWDDdCr,1,0,0,0
1G391cbiT3v3Cywg8T7DM1,0,2,2,0
2cYqizR4lgvp4Qu6IQ3qGN,0,0,2,0
3sslYZcFKtUvIEWN9lADgr,1,2,0,0
3ia3dJETSOllPsv3LJkE35,0,0,2,0
3i7qScF9Oyp31O9bAutJez,0,2,2,2
78qd8dvwea0Gosb6Fe6j3k,0,3,2,1
3koCCeSaVUyrRo3N2gHrd8,0,0,2,1
3nEHrvNNtgLv9rneTAYVr4,1,0,3,1
1QEEqeFIZktqIpPI4jSVSF,1,2,3,0
05bfbizlM5AX6Mf1RRyMho,0,0,2,1
3ovjw5HZZv43SxTwApooCM,1,2,1,0
0cGG2EouYCEEC3xfa0tDFV,3,2,2,1
6nTiIhLmQ3FWhvrGafw2zj,1,3,0,0
1Nr46gjiP50uPsz30gYhAd,0,0,2,1
3yWF3DqFBNLvf7s4C7mKUm,3,2,3,1
2YpeDb67231RjR0MgVLzsG,0,0,2,0
2aI21FnmY7TJVKeMaoQZ0t,0,0,2,0
3e7sxremeOE3wTySiOhGiP,1,2,3,1
1v7L65Lzy0j0vdpRjJewt1,1,3,0,0
1v1oIWf2Xgh54kIWuKsDf6,3,1,1,0
7t2bFihaDvhIrd2gn2CWJO,3,0,2,1
6IBcOGPsniK3Pso1wHIhew,1,2,0,0
6FZDfxM3a3UCqtzo5pxSLZ,0,0,2,0
2fuCquhmrzHpu5xcA1ci9x,0,2,2,0
2ixsaeFioXJmMgkkbd4uj1,0,2,2,0
3Ofmpyhv5UAQ70mENzB277,0,0,2,1
6JUMswocQ7Hp46kj9kyljT,0,0,2,0
7D7e6hm2LiNd6nLuJF6K9Q,3,1,1,0
2g8HN35AnVGIk7B8yMucww,0,2,2,1
3cfOd4CMv2snFaKAnMdnvK,0,0,2,0
3Zwu2K0Qa5sT6teCCHPShP,1,3,3,1
3XjN0mvFkQp1FMVM9Ro5hm,0,0,2,1
3YBZIN3rekqsKxbJc9FZko,1,3,0,0
6PwjJ58I4t7Mae9xfZ9l9v,0,3,2,1
40YcuQysJ0KlGQTeGUosTC,0,0,2,1
6cmm1LMvZdB5zsCwX5BjqE,0,0,2,0
7x5xYW5W42OGPAdHUyyguy,0,2,1,2
58zsLZPvfflaiIbNWoA22O,0,2,2,0
1i6N76fftMZhijOzFQ5ZtL,0,0,2,0
3K4HG9evC7dg3N0R9cYqk4,0,3,2,0
7t3Xdbufg7q2onVsR8RBdY,3,2,1,1
2hnMS47jN0etwvFPzYk11f,0,0,2,1
0ClPIeT6MSgfSgQ9ZrJbAq,0,0,2,0
3Vby4nGmtbDo7HDJamOWkT,0,0,2,0
6sxptembJVty4sNtcPMAVz,0,0,2,0
6IbnUaczZBT34DhaD6S18F,1,3,3,1
6IwKcFdiRQZOWeYNhUiWIv,0,0,3,1
6Ho58vQUjGnBU9m8Z6uNcv,0,2,2,0
59qrUpoplZxbIZxk6X0Bm3,0,0,2,0
2P5yIMu2DNeMXTyOANKS6k,1,2,0,0
0y1QJc3SJVPKJ1OvFmFqe6,3,2,3,1
0z3bi63SNZ5ylyHOzb81Uq,0,0,2,1
5411TEB6tlzvuF5A4oyldr,3,2,1,0
10Nmj3JCNoMeBQ87uw5j8k,0,3,0,0
0vf2eBw2inhl8y61cYQMv2,0,2,2,0
1MqzIgGsHP4cNjPboevsfq,0,0,3,1
3xdjjKMcMOFgo1eQrfbogM,0,2,2,0
2kS6td1yvmpNgZTt1q5pQq,4,3,0,1
27rdGxbavYJeBphck5MZAF,1,3,3,1
2WTHLEVjfefbGoW7F3dXIg,0,3,2,1
2WoluqyWzsgRmFCeHeGlnm,0,0,2,0
2XRn6Qu0Wd1KvOND8JbaTx,0,0,2,1
3V8UKqhEK5zBkBb6d6ub8i,0,0,2,1
7DcJ6fEBb7BaKuYKTwiDxK,3,2,1,0
7DfFc7a6Rwfi3YQMRbDMau,3,0,1,0
1FTSo4v6BOZH9QxKc3MbVM,0,0,2,0
1FWsomP9StpCcXNWmJk8Cl,3,2,3,3
1wb4P4F0sxAQ2KXrRvsx6n,0,2,2,0
1AdYZ6X00nXmO613Y7GJOl,0,0,2,0
1Wrzhfa5bNlqvsnCztz190,1,3,0,1
0wI7QkCcs8FUQE1OkXUIqd,0,2,2,0
7N3PAbqfTjSEU1edb2tY8j,0,0,2,0
1170VohRSx6GwE6QDCHPPH,1,2,3,0
45OX2jjEw1l7lOFJfDP9fv,0,2,2,1
1KixkQVDUHggZMU9dUobgm,0,3,2,1
1jJci4qxiYcOHhQR247rEU,1,3,0,0
308Ir17KlNdlrbVLHWhlLe,0,0,2,0
1kPpge9JDLpcj15qgrPbYX,0,3,0,0
0RLLvYBopDwooCyvnTwgYu,3,2,1,1
5GkQIP5mWPi4KZLLXeuFTT,0,0,2,1
2MLHyLy5z5l5YRp7momlgw,0,0,2,1
017PF4Q3l4DBUiWoXk4OWT,0,0,2,1
3u6PxWema1snbjLbFEyjkJ,1,2,3,1
2Cdvbe2G4hZsnhNMKyGrie,4,2,0,0
22UDw8rSfLbUsaAGTXQ4Z8,0,0,2,0
29zZmiBDLykYYTj7RN6VhV,1,2,0,2
62AuGbAkt8Ox2IrFFb8GKV,3,2,1,0
3YuaBvuZqcwN3CEAyyoaei,0,2,2,1
0ZUo4YjG4saFnEJhdWp9Bt,1,2,3,1
6AizmGCrFRQHru1Qf8WKoJ,0,0,2,0
7FGq80cy8juXBCD2nrqdWU,3,2,2,1
5HQVUIKwCEXpe7JIHyY734,0,0,2,0
0uBdQzKghx88d2Lp8SLFKJ,0,0,2,0
5J4ZkQpzMUFojo1CtAZYpn,1,2,3,1
2Dzzhb1oV5ckgOjWZLraIB,0,0,2,1
2TVxnKdb3tqe1nhQWwwZCO,3,2,1,0
2TfSHkHiFO4gRztVIkggkE,1,3,0,0
3MrRksHupTVEQ7YbA0FsZK,1,0,3,1
7nzsY8vlnKdvGOEE0rjAXZ,1,2,0,0
1brnLTvarI9D1hLP6z2Ar8,3,2,1,0
0S0vWvyZ6Rc79TXkWxT9QA,4,2,0,0
1V6gIisPpYqgFeWbMLI0bA,1,3,0,0
3QwiidVHfeE9y5jl4n2MTC,0,0,2,1
2N2yrmodOnVF10mKvItC9P,1,2,3,0
4JzCFEc3O2UEdjKzevvFH5,3,2,1,2
4IaxDf2FixiQXq0mW7key9,0,0,2,0
3B4etxytImrRKQgV3XHjnR,0,0,2,1
3ZffCQKLFLUvYM59XKLbVm,1,0,3,0
3aauaXWRgwCMoykMbI0Jq1,3,2,1,2
7FwBtcecmlpc1sLySPXeGE,1,3,3,1
7LRMbd3LEoV5wZJvXT1Lwb,0,0,2,0
5O4erNlJ74PIF6kGol1ZrC,0,0,2,0
7rWgGyRK7RAqAAXy4bLft9,0,0,2,0
2wVWGFVkL5I3JGsoWBx2AZ,0,3,2,0
3o9kpgkIcffx0iSwxhuNI2,0,0,2,1
7HW5WIw7ZgZORCzUxv5gW5,0,0,2,0
3H7ihDc1dqLriiWXwsc2po,0,0,2,1
1dfsPqH09vnzUWEOsN98Ex,0,0,2,1
4epHhc2lvhFYzMlKA23O3G,0,0,2,1
1rIKgCH4H52lrvDcz50hS8,0,0,2,1
3ebXMykcMXOcLeJ9xZ17XH,1,0,3,1
2wrJq5XKLnmhRXHIAf9xBa,0,2,2,0
0q6LuUqGLUiCPP1cbdwFs3,0,0,2,3
2GYHyAoLWpkxLVa4oYTVko,0,0,2,1
3pCt2wRdBDa2kCisIdHWgF,0,0,2,1
3nfICwo20uiFdEGzgNUSrG,0,0,2,1
5YMXGBD6vcYP7IolemyLtK,0,0,2,0
0oA9wBGDY4uyILLg4GymWP,3,2,1,1
5W7DOVGQLTigu09afW7QMT,0,2,2,1
1dg3qy5DjoJodawfOCgrTP,0,0,2,0
2M9ro2krNb7nr7HSprkEgo,3,1,1,1
4jbmgIyjGoXjY01XxatOx6,0,0,2,0
4v7riPZWyAclrOfUSwD0zp,0,2,2,0
1HsSIPLTQT354yJcQGfEY3,0,0,2,0
49X0LAl6faAusYq02PRAY6,0,0,2,0
6kvoHl80mfCVTv7XnZkjQn,0,2,2,0
4s6LhHAV5SEsOV0lC2tjvJ,0,2,2,1
4ofwffwvvnbSkrMSCKQDaC,0,0,2,0
4pTkDIlpFNoeWbahu8pVXW,3,0,1,3
6zeE5tKyr8Nu882DQhhSQI,3,2,1,0
6or1bKJiZ06IlK0vFvY75k,4,2,0,0
78lgmZwycJ3nzsdgmPPGNx,0,3,0,0
5elW2CKSoqjYoJ32AGDxf1,0,0,2,1
7k4t7uLgtOxPwTpFmtJNTY,0,0,2,0
5mdWIwsJAzR97ShGkt8gcR,0,3,2,0
0kYMwaQWABTkFff8AZjmYI,1,3,3,1
0lUSd7TCG8srh6HpIAEIWL,1,3,0,0
0SpkyS1Q4MD8GaVcP5YjT4,1,1,3,3
6VObnIkLVruX4UVyxWhlqm,3,2,3,1
21hB8x6QTEsTfIDENPcyXm,3,2,1,2
5q2JbCNi4FcnglgPfxcV65,0,0,2,0
5qqabIl2vWzo9ApSC317sa,1,3,0,0
2u0CelO5c81XS7z3dGpHbS,1,0,3,1
7uoFMmxln0GPXQ0AcCBXRq,3,2,1,2
2qT1uLXPVPzGgFOx4jtEuo,0,0,2,1
2rOnSn2piaqLAlYjtfUBlY,0,0,2,0
6WkJ2OK163XXS2oARUC9JM,0,0,2,1
1IIKrJVP1C9N7iPtG6eOsK,0,0,2,1
4kV4N9D1iKVxx1KLvtTpjS,0,0,3,1
4laAKIq9ZxBCwf99rauPYb,0,0,2,0
0PDUDa38GO8lMxLCRc4lL1,0,0,2,0
0DuWDLjriRPjDRoPgaCslY,3,2,1,1
7ACxUo21jtTHzy7ZEV56vU,1,3,0,0
2aTKrdenCq5qBOoJPFdn4P,3,2,1,0
75FYqcxt1YEAtqDLrOeIJn,0,0,2,0
6OufwUcCqo81guU2jAlDVP,0,0,2,1
7CHi4DtfK4heMlQaudCuHK,0,0,2,1
4PwTeFfKqmR3XIeXXUBDOf,0,2,2,0
4OAPnWJ3J5w4c4IBLh2chn,0,0,2,0
3DmW6y7wTEYHJZlLo1r6XJ,1,0,2,0
1qRA5BS78u3gME0loMl9AA,3,2,2,0
1BkY0N8ChFk2mdLbAUu8ZK,0,2,2,0
27SdWb2rFzO6GWiYDBTD9j,0,0,2,1
6Pgkp4qUoTmJIPn7ReaGxL,1,0,2,0
0F4FejjWi3bf5vGOkuQwPS,0,0,2,0
0F7FA14euOIX8KcbEturGH,0,0,2,0
22mek4IiqubGD9ctzxc69s,0,0,2,1
6PRy17C5LiiN7VCLS6IA98,0,3,2,1
0UzymivvUH5s8z4PeWZJaK,0,0,2,1
4P0r0yO7HNPvOra7BHGixH,0,0,2,0
1Cv1YLb4q0RzL6pybtaMLo,0,0,2,0
1D4PL9B8gOg78jiHg3FvBb,0,2,2,0
4UDmDIqJIbrW0hMBQMFOsM,3,0,2,1
4TZ2Ub8bZh4LTs06eANDXa,0,0,2,1
4XKXphKH76W4zNpkgFS5o2,0,0,2,0
4VQNCzfZ3MdHEwwErNXpBo,0,0,2,0
1fJFuvU2ldmeAm5nFIHcPP,0,3,2,0
4QlzkaRHtU8gAdwqjWmO8n,1,3,3,1
1DFD5Fotzgn6yYXkYsKiGs,0,0,2,1
4NaaF28BeO9WzjDrSS71Nz,0,0,2,0
4NZrZgrRoR4GwR7flWOXRI,3,2,1,0
3EMp20j5E42MxfFbsEsIvD,3,2,1,0
6MdqqkQ8sSC0WB4i8PyRuQ,0,0,2,1
273QnyCvJB65rScHJ1nPZb,2,1,4,2
6urCAbunOQI4bLhmGpX7iS,0,2,2,1
6ORqU0bHbVCRjXm9AjyHyZ,3,2,1,0
3M5azWqeZbfoVkGXygatlb,0,2,1,2
0KzAbK6nItSqNh8q70tb0K,3,2,1,0
3ABi5sVjvEp08IQEKh8BmG,0,0,2,1
4lhqb6JvbHId48OUJGwymk,0,0,3,1
14dJexYlvd3t3XAtD1pYW1,0,0,2,0
1I8tHoNBFTuoJAlh4hfVVE,0,0,2,1
1HFfMOxCAT4GAwaPfCdmUs,0,0,2,1
2nGFzvICaeEWjIrBrL2RAx,0,2,2,0
2rCbl9naJYhaxjLsfx88uM,0,0,2,1
2UREu1Y8CO4jXkbvqAtP7g,0,3,2,0
2TxCwUlqaOH3TIyJqGgR91,0,0,2,0
1sx0XsWUusUoPstbvokZjP,0,0,2,0
5ln5yQdUywVbf8HhFsOcd6,0,2,2,0
0hCB0YR03f6AmQaHbwWDe8,4,3,0,0
2EqlS6tkEnglzr7tkKAAYD,1,1,3,1
2EoOZnxNgtmZaD8uUmz2nD,1,3,0,0
6VrLYoQKdhu1Jruei06t65,0,2,0,0
6VoIBz0VhCyz7OdEoRYDiA,0,2,2,0
5iFwAOB2TFkPJk8sMlxP8g,0,0,2,0
5de9Ho64dovuQI8Uhn5gPD,3,2,1,0
5cZqsjVs6MevCnAkasbEOX,0,0,0,0
70C4NyhjD5OZUMzvWZ3njJ,1,2,0,2
2bPGTMB5sFfFYQ2YvSmup0,1,3,3,3
70wYA8oYHoMzhRRkARoMhU,1,3,0,0
13MF2TYuyfITClL1R2ei6e,4,3,0,1
13P5rwmk2EsoFRIz9UCeh9,0,0,2,0
4ByEFOBuLXpCqvO1kw8Wdm,0,0,2,1
1I4lCSP69P74nU3a6Su5L2,0,2,2,0
4qtdkdTY1t3RmlmSbWykzR,0,3,2,1
7HKez549fwJQDzx3zLjHKC,0,0,2,0
5xo8RrjJ9CVNrtRg2S3B1R,3,2,1,0
5xYC48nOppVemY6U5GRGTb,1,3,0,0
7lRlq939cDG4SzWOF4VAnd,1,3,0,0
5wwPdWKbDEiybmWkZqsGGn,0,2,1,1
1FvDJ9KGxcqwv1utyPL3JZ,0,0,2,0
4fsQ0K37TOXa3hEQfjEic1,0,0,2,1
72zHuDxFQTjbL51qJQSA7j,3,2,1,0
1FkoVC85Ds3mFoK0fVqEqP,0,0,0,0
3Fzlg5r1IjhLk2qRw667od,0,0,2,0
3FtYbEfBqAlGO46NUDQSAt,0,0,0,2
